RELIANCE.BO,TCS.BO,INFY.BO,HDFCBANK.BO,ICICIBANK.BO,SBIN.BO,BHARTIARTL.BO,LT.BO
1297.573608,3106.499023,1482.526001,1571.245605,891.776123,579.9165039,818.1104126,1995.267456
1290.96582,3123.314453,1495.698242,1574.610596,880.0247803,571.6678467,813.3588257,1984.303711
1285.418213,3122.002686,1504.857666,1579.438599,896.9388428,579.7235718,826.6730957,1980.285278
1278.095337,3142.050293,1512.883667,1592.02063,898.4631348,578.4693604,832.4641113,1987.726685
1282.755371,3139.567383,1498.389404,1577.439209,904.1175537,578.0352783,837.5126343,2012.4823
1280.906128,3130.574707,1504.102173,1573.781616,905.2974854,581.4119263,828.5539551,2008.612671
1257.48291,3074.835205,1479.834717,1557.639526,905.8876343,576.973938,842.6107178,1995.168213
1264.509888,3104.765869,1497.208984,1554.615967,907.5101318,577.9869995,838.6015625,2014.36731
1260.638794,3101.158936,1495.131836,1559.59021,911.5911865,586.3321533,834.0974121,2008.612671
1273.509399,3164.95459,1538.945068,1585.827148,922.9983521,587.8757935,839.6904297,2038.180176
1290.522095,3174.650879,1539.842163,1577.341553,914.2954712,586.0427246,838.2550049,2046.217041
1335.396118,3182.660156,1532.760132,1560.321655,920.8841553,587.2486572,828.9993896,2048.003174
1336.875366,3182.37915,1537.528687,1558.273438,931.2095947,586.9592896,827.2670898,2033.665649
1347.403442,3177.976318,1541.400146,1569.099854,937.5523682,581.2672119,840.0864258,2061.100098
1342.74353,3255.448975,1565.195313,1579.24353,924.3259277,586.621582,839.4429321,2087.195068
1342.595581,3221.864746,1547.207275,1567.490479,915.3280029,586.1392212,840.2843628,2068.194336
1322.96936,3208.515625,1549.048706,1572.562378,918.0322876,595.4009399,835.3843384,2069.186523
1325.632324,3170.435303,1522.939941,1572.220825,906.4776001,587.5380859,824.7922974,2077.520996
1306.720947,3166.922119,1515.574829,1570.270264,906.772644,585.6086426,825.9802246,2106.939697
1306.523804,3138.537354,1529.644165,1579.584839,916.0655518,590.1429443,824.6437988,2150.398193
1286.601807,3084.530762,1481.392822,1591.094116,915.180481,594.7255859,826.5741577,2137.499512
1288.155029,3076.89624,1460.855347,1603.042236,913.8529053,591.4453735,819.5458374,2145.089844
1294.047852,3121.299805,1485.028076,1607.723755,916.3114014,594.9185791,829.6428223,2154.664795
1289.461792,3152.026855,1492.157349,1620.647217,905.6908569,603.5048218,820.5357056,2177.584473
1271.635498,3095.678955,1453.584595,1590.508789,893.4970093,593.809082,817.763916,2159.774414
1264.904419,3033.428955,1437.485107,1598.311646,887.2526245,582.0390015,813.7547607,2156.847656
1282.114258,2999.236084,1423.557373,1603.96875,891.1369629,583.6308594,831.3256836,2167.067383
1292.543701,3037.925537,1423.462891,1591.240356,894.3328857,583.2931519,819.1992798,2146.181396
1274.421509,3060.643066,1425.634521,1577.487915,877.5171509,572.487915,805.5385132,2129.2146
1271.216309,3052.726807,1436.257446,1571.050537,875.5995483,572.4396362,808.6567993,2092.949707
1233.566528,3023.311523,1414.067505,1558.273438,864.5857544,553.7233276,800.1435547,2045.968994
1244.883667,3050.057617,1418.505371,1588.021729,877.5663452,575.7198486,803.0142822,2071.617188
1255.017334,3053.054688,1431.016968,1590.460083,885.6791992,580.6400757,806.5284424,2107.187744
1254.721313,3050.478516,1426.625977,1589.289551,883.7615967,580.0130005,795.3424683,2104.260986
1253.784546,3062.610107,1432.905396,1600.45752,891.6286621,590.7218018,811.1810303,2094.140381
1256.570557,3053.241699,1424.595825,1587.192749,876.1403809,591.5900879,798.5597534,2070.030029
1269.860229,3054.553467,1439.326416,1588.99707,887.9901123,590.673584,805.3900146,2072.510498
1260.910034,3101.580811,1437.67395,1599.286987,886.8100586,590.7700195,809.3496704,2072.510498
1241.752319,3104.578369,1411.565308,1570.855469,884.0074463,583.9202881,803.2122803,2053.956299
1239.459351,3101.112305,1392.963379,1560.272827,864.3890381,583.8720093,798.7081299,2068.888672
1251.171021,3008.97876,1368.082397,1555.05481,855.7352905,579.434082,788.5616455,2069.980225
1280.413086,3109.87085,1401.745117,1558.029663,859.2754517,586.4285889,811.0325317,2103.318359
1261.37854,3078.48877,1388.43103,1530.622192,846.1473999,574.1762085,784.8494263,2090.022705
1245.376831,3118.443115,1389.422485,1551.592285,853.4243774,575.5268555,757.6764526,2108.279297
1219.044189,3123.82959,1398.015137,1560.272827,846.8849487,574.0314941,749.2127075,2143.353516
1216.701904,3160.926514,1419.685913,1561.394531,858.7346191,578.9035034,756.6865845,2136.953857
1205.532593,3194.650879,1440.223267,1546.179077,851.1625977,581.7495728,751.2420654,2121.525146
1222.224854,3237.238281,1453.915039,1568.953613,851.1134033,572.053772,758.2209473,2195.890625
1220.276978,3248.447754,1458.919678,1596.604736,854.9978027,570.5584106,769.0109253,2248.774902
1218.551025,3231.05835,1455.378662,1603.578613,851.9001465,569.1112671,764.1109009,2254.877197
1204.546265,3220.759033,1440.412231,1619.867065,855.9320068,571.2337036,756.6865845,2228.930908
1198.086548,3270.915039,1461.516235,1631.424927,857.0628662,579.2894287,764.902832,2215.933105
1190.960815,3291.849121,1465.812622,1653.516724,856.3253174,573.4043579,767.6745605,2189.838135
1175.082275,3287.729736,1456.889526,1607.577515,841.0829468,548.7547607,768.4169922,2157.988525
1152.793335,3267.46582,1433.613647,1576.02478,803.9605103,521.1627197,766.6351929,2143.353516
1159.475098,3291.417969,1453.30127,1574.513062,809.5166016,519.3778687,762.5764771,2098.109375
1160.757202,3216.735107,1447.683105,1563.93042,817.8261719,534.1869507,762.477478,2108.527344
1152.941284,3264.831055,1463.074341,1586.948853,832.5768433,508.5243225,760.5966797,2127.825684
1147.393677,3316.855225,1495.037354,1563.735352,843.1972656,509.3926392,769.6543579,2128.867432
1148.503296,3335.921387,1510.003784,1617.818726,849.3925171,525.2629395,785.0474243,2149.9021
1139.848877,3314.987061,1482.950806,1611.040039,839.3620605,526.1311646,781.4342651,2138.04541
1137.087402,3325.190674,1475.255127,1612.649414,837.5428467,527.819519,777.4251099,2149.009033
1159.721802,3371.226807,1501.080444,1612.844482,844.4265137,530.1831665,767.2785645,2114.133301
1161.496826,3392.73584,1527.519653,1608.650513,846.6390991,531.2445068,758.8148804,2129.859619
1152.103027,3387.274902,1518.31311,1615.624146,839.5587769,533.4633789,762.7744751,2146.082031
1145.396484,3336.783447,1480.023682,1617.721191,836.1660767,518.3649292,760.1512451,2186.51416
1172.345581,3352.496582,1503.866089,1632.05896,851.0151367,521.5968628,767.526001,2172.02832
1198.33313,3371.418457,1507.831787,1627.572266,856.3253174,523.0922241,777.0291748,2158.236572
1198.111084,3404.999512,1512.647461,1623.719727,854.7028198,521.0662231,776.9796753,2162.155762
1203.141113,3352.975342,1495.178955,1615.477905,847.9174805,512.1904907,768.6149902,2209.334961
1191.034912,3339.993164,1504.432617,1599.384644,837.9361572,506.5948486,771.2381592,2207.796875
1200.502808,3304.831055,1491.213135,1606.358276,839.8537598,504.8100586,771.2381592,2211.021729
1173.134521,3258.028809,1475.444092,1574.756958,824.4147339,498.1531982,764.7542725,2173.317871
1167.488403,3271.010742,1465.01001,1563.832886,826.1356201,502.4463806,754.8551636,2142.956787
1176.487793,3257.549805,1464.962769,1549.300171,825.6931152,502.591095,749.5592041,2117.209229
1168.252686,3192.208252,1425.256958,1553.396729,842.1647339,509.3443909,745.2530518,2096.869141
1145.002075,3175.249756,1404.388916,1561.784668,840.4437866,504.3276672,735.4530029,2089.526611
1155.505493,3243.944824,1413.217651,1558.370972,841.8205566,517.8825073,742.6298218,2098.456299
1147.911499,3181.956299,1390.036255,1545.59375,839.7554321,514.9882202,732.7307129,2104.806641
1176.118042,3202.650879,1397.307007,1575.7323,854.3585815,541.3261108,756.8845215,2134.62207
1187.336548,3230.196289,1423.510254,1586.265991,853.5227661,541.8568115,758.7653198,2123.906494
1192.144409,3247.633301,1409.299072,1590.216309,857.7512817,544.895752,758.7158813,2153.027588
1163.839233,3197.573486,1398.204102,1591.337891,841.8205566,539.3966064,766.0411987,2176.245117
1145.59375,3191.441406,1389.328003,1549.495239,828.7907715,527.9642334,765.8927002,2140.873047
1126.731812,3144.830322,1354.815674,1529.988159,813.6959229,511.0327148,758.0229492,2119.540771
1122.589722,3082.028076,1341.832153,1526.28186,816.8427124,506.739563,764.0613403,2127.527832
1103.037598,3064.686279,1340.226807,1502.775879,811.4341431,499.214447,748.7672729,2158.782227
1097.711792,3051.273193,1327.810059,1513.212036,809.8607178,505.9677429,738.274231,2157.095703
1096.232422,3045.716064,1341.643188,1533.792114,822.5463867,510.5503845,749.6087036,2179.420166
1085.655029,3009.54834,1325.543823,1522.624268,822.59552,500.8062744,747.0844727,2161.213135
1119.409058,2975.728027,1313.504517,1540.473267,838.1820068,503.362915,749.0147705,2191.128174
1122.663574,2999.488525,1311.993652,1536.474365,845.6065674,503.1217346,747.4309082,2196.337158
1108.313843,2993.06958,1297.876953,1524.136108,841.6730957,494.6318665,754.8551636,2188.895752
1086.591797,2990.625977,1303.495239,1523.258301,837.8870239,487.7820435,754.5582275,2146.230957
1103.358032,2989.332764,1311.474365,1526.866943,834.0518799,492.0269775,754.1622314,2136.854492
1108.511108,2984.925781,1300.615479,1541.204712,840.9354858,490.1939392,740.6005859,2116.514404
1102.248535,3006.578369,1306.375366,1549.251465,836.8544922,498.1531982,735.947937,2130.256592
1149.48938,3071.440918,1348.11145,1570.075195,862.6190186,505.2442017,741.4419556,2147.868164
1149.834595,3065.165283,1332.295044,1570.6604,869.5517578,508.090271,753.0238647,2154.019775
1146.752563,3101.14209,1344.003906,1613.332153,869.6992798,504.375885,755.4986572,2239.398682
1154.395996,3086.674316,1342.823608,1625.231567,860.1113892,509.3443909,758.3693237,2257.010254
1146.308838,3126.435059,1347.733643,1617.233521,853.8668823,507.752533,761.6361084,2291.141846
1152.078369,3079.536621,1328.612671,1622.695435,867.9291992,513.251709,766.4866333,2283.204346
1157.058716,3106.219727,1348.81958,1643.226685,875.1570435,509.6338196,763.3684692,2270.057617
1161.620239,3056.159424,1311.19104,1651.56604,884.3024292,514.361145,758.8148804,2240.291504
1167.11853,3008.015381,1187.96582,1625.963013,886.4659424,524.8287964,751.9844971,2195.890625
1153.927612,3000.063232,1190.656982,1617.379883,881.5490112,526.5653076,751.3905029,2200.057861
1159.647705,2959.248535,1163.509644,1624.890015,876.927124,521.307373,757.1815186,2201.84375
1156.713623,2974.338379,1155.625122,1630.790894,879.4346924,525.5041504,764.704834,2216.578125
1158.291504,3029.141357,1159.024414,1632.546631,869.5026245,523.8158569,757.4290161,2197.726318
1162.359741,3041.117432,1157.938599,1646.835449,889.6126709,535.007019,752.4794312,2212.51001
1171.211426,3042.219727,1156.286255,1622.5979,897.9221802,541.8568115,764.5562744,2230.270508
1164.776123,3065.596191,1159.071777,1630.985962,899.6431274,546.3428955,765.9421997,2257.258301
1172.394897,3053.525146,1177.059814,1639.61792,903.2324829,545.0405273,778.3655396,2287.421143
1193.45105,3081.213623,1182.725342,1646.445435,902.4458008,557.678833,790.937439,2346.30835
1203.732788,3084.279297,1206.426025,1644.933594,906.3793335,554.8810425,782.1766968,2365.160156
1193.253906,3047.01001,1198.588745,1650.346924,907.7068481,550.1054688,771.4361572,2337.626709
1207.061279,3085.381104,1202.554688,1684.630493,905.9367676,559.5601196,780.9888306,2337.67627
1203.856079,3095.441162,1188.863037,1585.290649,911.5420532,556.0386963,779.6524048,2359.207031
1218.674316,3113.740479,1195.661499,1604.700195,922.6050415,562.840332,785.987854,2345.762695
1222.520508,3146.267578,1199.769043,1602.700806,918.9173584,553.2409668,785.987854,2355.287842
1230.977661,3148.231689,1192.687012,1611.283936,920.6383057,551.8902588,788.0171509,2348.292725
1222.101563,3143.968018,1186.077393,1612.942017,923.7850952,553.192688,780.741394,2224.168213
1224.96167,3136.543213,1176.115601,1626.49939,928.0627441,557.7270508,783.5130615,2203.580078
1226.95874,3116.806396,1188.57959,1634.887329,928.4069214,561.3931885,789.8979492,2228.633301
1210.044678,3120.495605,1193.678711,1624.578125,930.9146118,565.541626,779.8998413,2209.533203
1202.623291,3074.602783,1177.909546,1616.587158,923.7850952,565.8310547,784.2555542,2202.141357
1200.182373,,,,,,,
1204.595825,3086.722412,1198.116577,1625.21936,938.7323608,554.7845459,797.2233276,2173.218994
1210.365234,3159.728516,1220.967773,1618.46167,934.7005615,556.8106079,794.0060425,2199.26416
1210.168091,3157.572754,1227.152344,1614.762085,936.9623413,561.055481,791.234314,2180.015381
1201.760254,3162.698975,1226.066406,1593.896851,924.7684326,562.0202026,792.9172363,2167.265625
1202.499878,3156.662842,1231.779297,1587.928223,924.1784058,560.81427,814.6951904,2188.697021
1236.032104,3189.477783,1243.865845,1593.748901,934.7496948,565.2039185,809.597168,2200.702881
1242.56604,,,,,,,
1242.368774,3175.872803,1249.153687,1615.008789,934.4055176,571.9572144,809.9931641,2193.062988
1220.326294,3153.070068,1248.398071,1589.654663,932.6846313,570.9737549,848.7481079,2189.24292
1214.088257,3184.016602,1245.895874,1582.502319,920.4907227,572.9899292,819.6942749,2191.822754
1210.587036,3165.908447,1242.738037,1584.52478,921.4741211,577.5140991,827.7620239,2217.818359
1221.361816,3151.729004,1248.766724,1582.896973,931.5045776,577.3173828,825.8317261,2251.453857
1223.06311,3098.603027,1224.029663,1578.75354,926.5877075,575.6453857,820.8326416,2259.639404
1231.594116,3137.357422,1233.503418,1586.103149,924.3259277,579.2352295,834.3944702,2297.194336
1232.703613,3100.518799,1227.857422,1587.237793,921.7199707,578.7926025,827.2670898,2322.346924
1223.876709,3075.895752,1211.493774,1588.865601,922.2608032,569.0559082,824.2973633,2345.464844
1224.468506,3112.39917,1236.278564,1579.049438,920.2940063,569.0067139,828.157959,2321.156006
1242.861816,3107.848145,1249.149414,1583.094238,928.4069214,566.8922729,825.6831665,2336.436035
1258.740356,3115.465332,1245.417358,1580.430664,924.1292114,566.9414063,819.5458374,2337.03125
1258.222656,3104.365234,1231.350342,1560.255981,910.6569214,556.762085,821.5750732,2342.190918
1269.983521,3064.791504,1236.996216,1580.529297,918.9173584,561.8763428,828.9499512,2348.044678
1258.197876,3097.994629,1239.484253,1582.058472,907.5101318,559.4175415,819.6942749,2344.770508
1255.855591,3114.934326,1247.044189,1586.645874,909.8702393,558.0407104,823.0599976,2363.622314
1264.164795,3144.13208,1245.369629,1613.775635,909.3294067,557.0571899,830.2367554,2374.635742
1250.3573,3126.178955,1227.378906,1621.519897,910.4110718,553.7623901,834.2954102,2397.01001
1240.322266,3105.523193,1211.158691,1621.32251,908.4443359,545.5501709,847.6096802,2369.476318
1229.942017,3078.931641,1215.704224,1613.380981,912.0337524,547.9105225,843.2045898,2359.455078
1230.731079,3085.39917,1223.885986,1635.676636,921.3266602,556.614624,856.2219238,2369.178711
1247.275391,3102.91748,1237.953247,1653.828857,921.8674927,560.548645,863.2502441,2402.665527
1257.803345,3185.684326,1277.714233,1678.837524,918.8189697,563.3515625,869.2887573,2455.202393
1289.609741,,,,,,,
1276.320068,,,,,,,
1274.618896,,,,,,,
1301.025513,,,,,,,
1299.595337,3210.007568,1273.838623,1638.389648,931.406311,583.9560547,862.3098145,2429.405273
1348.759521,3158.465332,1271.876953,1633.999512,932.4387817,582.7266235,876.9110107,2425.386719
1363.134033,,,,,,,
1364.071045,,,,,,,
1352.704468,,,,,,,
1350.608765,3389.826904,1363.983032,1623.04895,945.6160278,574.8094482,877.6039429,2453.962158
1378.963257,3370.474365,1361.494995,1656.591187,953.0405884,590.9880981,869.7836914,2449.745361
1391.784302,,,,,,,
1400.463257,3350.253418,1410.873413,1662.165039,957.4657593,591.4306641,861.0229492,2474.699219
1291.878052,3350.591797,1386.471313,1665.765991,978.9033813,599.8887939,875.871582,2470.184814
1250.653076,3260.835938,1273.121094,1653.138306,980.1326294,604.8063354,876.9110107,2566.081055
1226.662842,3284.641602,1279.676147,1656.24585,975.3632202,607.461792,878.8908081,2585.032227
1225.257446,,,,,,,
1245.475342,3277.673828,1290.776611,1667.591064,979.9851074,604.9046631,879.3857422,2625.910889
1235.908813,,,,,,,
1246.412354,3247.046143,1282.642578,1622.654419,978.8049927,605.8881836,885.6716919,2629.482666
1256.398071,,,,,,,
1239.040039,,,,,,,
1226.071167,,,,,,,
1220.449463,3289.964111,1306.566284,1606.771118,949.4512329,580.8579712,863.1512451,2577.342529
1237.807251,3331.189209,1319.054443,1630.546753,954.6139526,563.7941895,881.3161011,2605.471436
1244.365845,3371.30127,1332.786621,1629.313477,959.4816895,558.4832153,882.0585327,2614.401123
1235.588257,3357.850098,1330.48999,1628.622925,964.2018433,563.4499512,875.9210815,2612.416748
1244.415283,3352.188721,1334.269897,1627.932373,964.3010254,564.2859497,874.8322144,2629.780273
1250.381958,3332.302002,1329.341675,1614.268799,955.9727173,564.0892334,865.6260376,2623.28125
1256.472046,3338.011719,1312.929932,1597.251099,944.2734375,564.7285156,865.6260376,2617.526855
1270.649292,3338.495605,1333.647827,1588.717529,950.8666382,551.3528442,861.9962769,2640.496094
1269.736938,3345.946777,1357.427856,1584.179443,947.8426514,556.0736694,852.2505493,2669.518066
1251.417603,3330.269775,1350.442139,1575.399292,942.984436,562.663147,851.8527832,2632.112061
1260.762085,3258.948486,1328.958862,1569.726685,942.8357544,563.5974731,851.2561035,2619.3125
1250.606323,3291.947754,1344.413574,1567.655029,946.553772,562.0238647,867.0182495,2643.026367
1250.97876,3274.044922,1343.360962,1560.8479,943.9759521,558.9258423,872.5872803,2658.60376
1253.039673,3289.722168,1347.092896,1565.089966,958.005188,567.3839722,863.1896362,2696.257813
1230.940186,3279.415771,1363.169556,1557.543091,960.6821899,567.1872559,864.6315918,2666.541504
1226.619751,3271.480713,1359.389648,1540.9198,962.1693726,560.843689,868.5596924,2618.865967
1213.012451,3266.061523,1354.89209,1556.457764,962.565918,563.3515625,865.427124,2673.486816
1201.937866,3268.625977,1357.140869,1568.888184,959.5419922,565.7120361,850.3113403,2695.36499
1200.969482,3280.625488,1373.265381,1557.690918,950.222229,558.2865601,852.6981201,2687.675293
1195.307983,3248.691162,1372.356323,1550.785156,950.0239258,552.0412598,852.0516968,2684.897217
1198.362183,3270.125732,1380.921021,1553.646118,960.781311,560.3027344,861.1012573,2680.233887
1196.921997,3307.528564,1401.591064,1562.820923,958.6497192,566.0562134,860.2559204,2689.560303
1203.775269,3317.205566,1415.036133,1553.892822,960.2855835,563.4499512,861.2006836,2712.331299
1205.836304,3319.141113,1413.170044,1575.054077,949.4290161,561.0404053,874.2280884,2709.30542
1207.52478,3344.01123,1402.882935,1589.161377,957.2120361,569.7443848,870.2502441,2824.847168
1216.240479,3332.108398,1406.375732,1602.183838,962.2684937,573.8259277,880.8412476,2879.368652
1228.82959,3367.043701,1412.787231,1610.07605,970.0019531,581.7922974,884.7196655,2871.480713
1210.727905,3465.025146,1436.184692,1614.762085,982.4448853,578.5467529,885.7141113,2919.850586
1218.077881,3450.460693,1432.500244,1621.717163,981.3046875,586.6115112,909.8297119,2885.421143
1217.258545,3444.26709,1441.878418,1619.398804,978.8756104,587.3491211,909.680542,2895.789551
1221.703247,3483.653809,1447.141602,1639.52417,983.8825073,588.5293579,931.2602539,2888.100098
1209.759521,3488.540527,1426.9021,1607.116455,981.9987183,593.987793,915.2992554,2896.831543
1182.991943,3490.137451,1425.849487,1542.843628,978.6277466,591.1356201,905.9512939,2869.248291
1174.276245,3468.266846,1437.189331,1532.682251,951.1640625,578.5958862,913.0119629,2877.13623
1169.061768,3486.363525,1431.591309,1508.610718,942.1912842,588.2342529,906.1502075,2896.087402
1162.109131,3461.976563,1411.256104,1511.077148,948.2888794,584.3002319,904.9568481,2880.311035
1162.854126,3467.492676,1397.189087,1516.947021,940.4562378,584.4969482,907.0949707,2889.588379
1176.535889,3471.847168,1404.366211,1506.637695,935.102356,579.776123,914.5036011,2938.603027
1159.104614,3423.074219,1377.523926,1502.444946,934.656189,580.21875,919.9234619,2988.362061
1165.312378,3416.78418,1373.265381,1505.996582,943.9263916,588.8244019,921.2659912,2998.383057
1151.282837,3401.784424,1371.877808,1487.646851,932.3261719,593.0042725,919.8240356,3048.83667
1149.321289,3422.493408,1383.026245,1510.189331,922.7585449,576.284729,919.5753784,3002.599854
1149.097778,3473.250732,1399.485718,1515.171265,932.8218994,582.4807739,923.5532227,3073.195313
1151.109009,3503.34668,1414.8927,1513.494141,937.1843872,584.3002319,920.9179077,3069.325439
1141.102295,3519.846436,1411.112549,1495.736572,929.649292,575.3503418,919.7245483,3049.977539
1146.465698,3512.056396,1430.634277,1504.072754,942.8357544,581.8414917,943.4423828,3051.069092
1164.567383,3493.669434,1429.342407,1517.884155,944.5213013,578.5958862,950.1549683,3064.662109
1166.47937,3427.913086,1401.495361,1528.982788,946.2067261,576.5305786,945.5804443,3057.568115
1167.398071,3455.057617,1370.155396,1516.059204,943.6289673,566.6463623,948.9616089,3065.158203
1163.524414,3410.397217,1372.691162,1508.906738,942.9348755,566.2037964,940.3098145,3079.396484
1169.831543,3393.46167,1380.585938,1520.597168,946.8016357,566.8922729,948.812439,3042.0896
1153.939819,3374.591064,1378.719971,1499.238647,935.4493408,563.2041016,947.5196533,3020.707764
1144.97583,3351.887939,1371.734375,1494.552612,927.0714111,561.8271484,937.475647,3027.901123
1141.797485,3390.211914,1365.753296,1502.543701,924.4936523,553.9591064,939.8623047,2988.560303
1123.670898,3307.5,1348.289063,1485.525879,921.8166504,543.9273682,934.5419922,2935.378418
1121.361694,3288.92041,1328.078613,1476.400391,908.2335205,547.1729126,917.4373169,2893.557129
1105.569214,3238.371582,1316.155884,1443.79541,901.3924561,538.1246948,899.9845581,2842.012207
1124.962158,3250.790771,1338.305054,1449.764038,904.8129883,551.7462158,909.4816284,2879.66626
1147.856323,3278.344971,1335.057861,1464.907227,916.8097534,555.7294312,920.7687378,2903.479248
1136.533325,3267.915039,1326.673096,1456.817627,907.5891113,556.0244751,909.133606,2905.959717
1140.555908,3233.326416,1312.036255,1454.893921,906.5976563,556.8604736,908.5368652,2871.77832
1152.077515,3259.910645,1328.417847,1456.965576,911.40625,562.4664917,919.0284424,2895.591309
1151.680176,3251.081787,1346.49585,1463.575439,925.4851074,568.6134033,925.5421753,2885.470459
1161.612549,3284.554199,1360.938843,1474.082031,937.1843872,564.9252319,933.8955688,2951.947998
1154.237793,3269.758545,1361.278076,1468.557373,940.2579346,571.2196045,931.8071899,2937.114746
1160.395874,3280.091309,1349.403809,1471.122437,926.6748657,570.6295776,931.7078247,2971.791992
1147.508545,3248.559082,1332.973755,1467.17627,929.4509888,569.2034302,927.1332397,3001.409424
1149.321289,3233.569092,1326.721436,1470.382446,930.3432617,569.8427734,930.2658081,3009.148682
1149.321289,3232.501709,1332.004517,1469.100098,926.5756836,571.7605591,929.9674683,3024.279785
1170.477051,3298.088867,1367.869629,1484.046143,932.5740356,575.0061646,944.5362549,3041.097412
1173.68042,3393.850342,1399.615112,1488.041504,927.6166992,574.7602539,943.3927002,3025.56958
1169.955688,3398.361816,1393.556885,1484.786011,914.1328125,553.8607788,942.3484497,3085.696777
1166.702881,3414.516113,1392.248291,1484.884644,913.5875244,554.4017334,956.270874,3064.066895
1181.204102,3405.78418,1395.253174,1497.216309,918.3961182,552.1396484,966.0166016,3049.779297
1185.797729,3424.751953,1412.991821,1491.987671,914.7276611,549.8775635,963.9282227,3057.865479
1189.472656,3404.474121,1405.285767,1501.261108,915.1738281,550.713562,971.8838501,3023.981934
1189.050659,3354.65332,1392.878174,1511.422485,921.2218018,551.0578003,967.3590698,3030.183105
1189.174805,3367.120605,1398.79126,1509.005371,918.1481934,555.2376709,980.0881348,3026.164795
1192.129639,3408.500488,1414.348999,1538.256226,931.3347168,559.1225586,989.9830322,3056.030029
1180.161133,3389.387207,1410.665527,1538.009521,927.2201538,555.3852539,1008.927429,3087.383545
1188.62854,3405.10498,1407.709106,1534.556641,938.2750244,562.4172363,1009.374939,3165.072998
1202.310303,3405.153564,1419.53479,1587.385742,982.1473999,584.8411865,1026.678589,3287.80835
1210.529297,3424.800293,1409.114624,1601.591797,1004.505066,598.3643799,1024.938232,3289.296631
1222.026001,3496.063965,1428.888916,1605.29126,994.3920898,598.0692749,1018.275391,3365.150635
1220.486572,3509.015869,1421.182861,1608.645508,990.8227539,601.7574463,993.2150269,3334.541016
1219.79126,3518.427246,1444.882813,1630.842529,1002.323792,603.8720093,993.9608765,3352.400635
1221.206665,3533.756836,1442.944214,1628.524292,1008.371765,604.2161865,995.1044922,3358.105713
1203.775269,3562.718018,1430.730591,1612.493042,1006.537537,602.2492065,990.1819458,3317.028809
1208.468262,3486.749512,1404.461792,1609.63208,1005.496521,609.6254883,994.3088989,3373.534668
1223.913208,3557.43042,1455.206299,1627.734985,1025.52417,613.2644653,1000.474548,3407.071045
1239.159302,3745.120605,1530.813965,1633.999512,1028.25061,637.7045898,987.4968872,3459.657715
1251.450562,3743.131592,1515.789307,1633.703613,1011.891418,638.1470947,984.6627197,3463.973633
1270.570313,3698.598389,1509.2948,1630.793335,1006.190491,644.7857666,981.8781738,3471.613525
1255.12561,3667.793701,1488.648071,1633.900879,997.6638794,625.6566772,965.817688,3393.576904
1272.432617,3676.622559,1489.132813,1663.694336,995.0861206,633.2788086,972.9777832,3398.438721
1273.674194,3711.405518,1514.093018,1648.205566,985.3696899,626.1484375,983.7676392,3449.189941
1280.030884,3681.619629,1497.129761,1660.438721,986.6090088,627.4269409,993.9111328,3461.989258
1284.426025,3697.336914,1518.454956,1679.922729,993.2023315,637.6553955,1015.291992,3515.965088
1294.085205,3687.877441,1515.062256,1682.241089,996.821167,640.3599854,1031.650879,3490.614258
1283.68103,3681.95874,1495.530273,1686.631226,987.9475708,631.3609619,1027.125977,3499.544189
1286.164185,3697.142822,1503.672729,1677.752441,992.706543,631.3609619,1007.43573,3494.880859
1296.61792,3670.607178,1487.872559,1676.371216,973.7199707,628.5087891,1016.236755,3412.280029
1282.737427,3581.637451,1444.494995,1650.32666,975.8516235,632.7870483,1029.363525,3414.214844
1289.913574,3557.818359,1465.820313,1667.34436,978.0328979,632.0986328,1043.335693,3432.173584
1294.557007,3626.461914,1485.885498,1659.846802,985.6175537,631.2625732,1041.048462,3487.637695
1284.30188,3568.199707,1476.240601,1641.349243,973.6208496,616.7067261,1043.335693,3472.953125
1281.570435,3580.279053,1482.250488,1628.178955,970.9438477,615.0839844,1058.998413,3526.631348
1316.010742,3603.12793,1473.04187,1633.703613,984.5765381,611.4450073,1057.655884,3519.388184
1350.004272,3624.958008,1449.147827,1626.797852,982.4944458,610.0680542,1056.959717,3477.864502
1360.780884,3766.125977,1562.753296,1617.475098,995.2843628,623.2962036,1070.136353,3538.140625
1384.320557,3786.209473,1601.332642,1649.340088,1000.985291,629.5906982,1095.69397,3514.873535
1364.530273,3746.042236,1580.928101,1656.344482,1000.539185,626.2958984,1089.279663,3545.929688
1352.189453,3768.50293,1589.60376,1516.207153,971.9848633,615.8215942,1079.13623,3543.845947
1358.198364,,,,,,,
1358.272949,3824.873047,1608.069458,1450.898438,990.5748901,617.3460083,1118.765381,3617.467041
1319.015381,3746.915527,1591.83313,1408.378662,1020.665894,595.0696411,1152.775757,3520.231445
1335.254761,3733.429443,1623.142578,1436.248413,990.6740723,608.1010742,1183.852539,3562.301025
1346.006592,3694.814453,1619.55603,1415.975098,1001.282776,602.7901611,1153.422119,3563.689941
1438.277954,3688.168457,1605.113037,1436.051147,1008.669189,612.6252441,1155.610107,3679.43042
1397.903076,3685.985352,1600.169556,1424.755249,1007.628113,616.2641602,1151.880859,3605.064697
1416.948242,3701.169434,1611.122803,1442.562256,1019.129211,630.0824585,1164.212036,3453.009766
1416.699951,3736.776611,1605.646118,1446.656372,1016.848755,637.1636353,1144.372681,3370.706787
